[2021-05-22 18:40:35.935] Starting up round ID 28.
 - -------------------------
[2021-05-22 19:55:54.600] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (208, 61, 2))
[2021-05-22 19:55:59.299] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (209, 61, 2))
[2021-05-22 19:56:03.350] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (210, 61, 2))
[2021-05-22 19:56:07.858] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (213, 61, 2))
[2021-05-22 19:56:11.521] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (212, 61, 2))
[2021-05-22 19:56:15.881] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (214, 61, 2))
[2021-05-22 19:56:20.909] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 61, 2))
[2021-05-22 19:56:24.729] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 60, 2))
[2021-05-22 19:56:30.110] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 59, 2))
[2021-05-22 19:56:34.012] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 58, 2))
[2021-05-22 19:56:37.952] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 57, 2))
[2021-05-22 19:56:42.459] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 56, 2))
[2021-05-22 19:56:47.873] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 55, 2))
[2021-05-22 19:56:52.592] CRAFT: The sandbags crafted by Alex Magnus Primeiro at (Wasteland (215, 54, 2))
